,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,-0.16450006,0.018083237,0.0037989132,-0.044598546,-0.07042755,0.11849387,-0.024792638,0.09597277,0.06344465,0.08056274,-0.027870439,-0.25531474,-0.17211303,0.113807045,-0.06269254,0.09989234,-0.08322326,-0.004366022,0.017899647,-0.03803043,0.1085006,-0.10825471,-0.1287429,-0.07456724,0.14105326,-0.08679506,-0.2116481,0.037314236,0.19828096,0.1908238,0.034407422,0.14151222,0.11284918,-0.19082008,-0.117949456,0.042932816,0.2741888,0.023766343,0.0734765,0.07792071,-0.06425407,0.07121967,0.027207643,-0.09031036,0.081542864,-0.083482035,-0.08162938,-0.02896458,-0.050631054,0.07484349,0.05450533,0.09270531,0.068391345,-0.15493433,0.016689414,-0.22421773,-0.19600773,-0.17722222,0.011285592,0.10377762,-0.11175733,0.001837641,0.12177521,-0.048864827
11,-0.0015218484,-0.017973356,-0.057650454,0.026400294,-0.0076530427,0.13157593,0.11093095,0.027829764,-0.13449599,-0.06849723,0.004617179,0.010726489,0.11952534,-0.015621401,-0.0005373191,-0.10250278,0.116532095,-0.038460527,-0.07237811,-0.16364828,-0.16901788,0.026850581,0.049613584,-0.03497305,-0.14923052,-0.02549052,-0.0013993699,0.059977338,0.0825126,-0.047621746,-0.03540151,0.07165451,0.12665102,0.13167338,0.08942265,0.058873102,-0.0819528,0.037166536,0.031486027,-0.11983399,0.1388111,0.094175935,-0.06876663,0.032953154,-0.08987955,0.0027823169,0.032292783,-0.14830792,0.065640576,-0.012947984,-0.031816848,-0.031035013,0.11522023,0.14787182,-0.059464242,0.06100727,-0.006740723,0.09090227,0.08635198,-0.10921813,-0.13567382,-0.021089718,-0.04973419,-0.012814835
12,-0.06765493,0.14815176,0.118384354,-0.16352542,-0.12157565,-0.04863132,0.037837476,0.102387816,0.056376435,-0.05810049,0.04784824,-0.27172798,0.034675155,0.22414953,0.0015040822,0.09434477,-0.08140687,-0.19118816,0.039583854,-0.0026080124,0.056202546,0.07007936,0.16542971,-0.15567249,0.1307963,-0.07843292,-0.23848487,-0.1402417,0.07008499,0.41231027,-0.1480661,-0.04617836,-0.29218698,0.02202876,0.045809202,0.085225694,0.124317415,0.16600868,-0.036251526,-0.018745631,-0.017683147,0.038149476,0.2827121,0.037345644,0.118785545,-0.103842355,-0.02006089,-0.0095172115,0.20718905,0.0034239963,-0.07533288,-0.07397921,-0.057595916,-0.124505565,0.029707298,-0.34225827,-0.012882594,-0.34170395,0.011587311,0.12755269,-0.03311457,0.0053375512,0.012103206,-0.04263989
13,-0.1799496,0.06805626,-0.14854698,-0.047822375,0.02981463,0.035595678,0.09413673,0.08455789,-0.008830175,-0.04805322,-0.028145906,0.056055456,-0.020288311,0.15830112,-0.061194018,-0.14985064,-0.09224851,0.110094346,-0.08046215,-0.0592645,-0.08382869,0.012104943,0.06503227,0.07347075,0.06668246,-0.05369842,-0.1496892,0.14911066,0.08640809,0.04490124,-0.046072844,-0.027963195,0.087377764,-0.11782396,-0.018461749,-0.011722799,0.054273717,0.15925243,-0.041405365,-0.04709574,-0.08252493,0.08890363,-0.10426568,0.01999141,-0.0007831678,0.066661164,-0.099375516,0.0054892674,-0.10325445,0.036447305,-0.1561139,-0.046309225,0.14356573,0.018131167,-0.038110834,0.040357273,-0.11035469,-0.096598506,0.08912571,-0.0009708611,-0.10175519,-0.03892927,0.1689903,-0.11512966
14,-0.17945203,0.06790802,-0.14840956,-0.04768093,0.03002593,0.03505976,0.0937413,0.08413856,-0.008427888,-0.047908973,-0.028064732,0.056456007,-0.020324655,0.15798078,-0.060994256,-0.14948338,-0.09247624,0.110195175,-0.08015882,-0.05861015,-0.08344761,0.012238465,0.06493632,0.073768266,0.066718355,-0.053329952,-0.14915662,0.14896986,0.08578888,0.044412054,-0.045875322,-0.028372172,0.08702219,-0.11795552,-0.018686503,-0.011979327,0.054050602,0.15893252,-0.041347746,-0.046679027,-0.082703486,0.08833495,-0.10418544,0.020061772,-0.0008996427,0.06682443,-0.09932184,0.0060354695,-0.103339285,0.03620353,-0.15579352,-0.0461383,0.14306636,0.017939344,-0.038018126,0.040566277,-0.10990186,-0.096464604,0.08874221,-0.00096584344,-0.1012499,-0.039038643,0.16878864,-0.11491324
15,0.04595845,-0.07447041,0.081126675,0.043470163,-0.09397108,0.21437834,0.018668214,0.025066908,-0.10008246,0.030083815,0.011245914,-0.24431933,0.025616668,-0.085037254,0.010512155,0.10594974,0.16299221,-0.15763481,0.007969357,-0.16504782,-0.03164325,-0.06567158,-0.107450254,-0.1726589,-0.13126722,-0.045453403,-0.020857394,-0.046293702,0.16910443,0.049455296,0.030976743,0.22431971,0.15336084,0.12089839,0.030464463,0.115053885,0.06621986,-0.094500184,0.13670206,-0.033407312,0.19514775,0.07980771,0.042774428,-0.051954232,-0.04174166,-0.12815404,0.071628496,-0.20366128,0.13951457,0.007573895,0.15999007,0.08264986,0.04887341,0.034642592,-0.01974437,-0.14479649,-0.053810578,0.06295044,0.023012826,-0.046661332,-0.1488819,0.0143862665,-0.12940611,0.059826203
16,-0.0017945588,-0.017888889,-0.05771079,0.026321042,-0.007768601,0.13185616,0.11112705,0.028058425,-0.13469747,-0.06855863,0.0045655333,0.010496435,0.11951694,-0.015444699,-0.0006471537,-0.10269153,0.11664271,-0.03851188,-0.072525695,-0.16397955,-0.16919225,0.026767634,0.049645048,-0.035134166,-0.1492285,-0.025690528,-0.0016998574,0.060041368,0.08284615,-0.047345046,-0.0354909,0.071883515,0.1268366,0.13172404,0.08952565,0.059004374,-0.08181462,0.03732489,0.031458788,-0.120043725,0.1388903,0.09446891,-0.06880177,0.032896116,-0.08980187,0.0026778337,0.032262694,-0.14859605,0.06567639,-0.012808695,-0.03198468,-0.031113394,0.11547035,0.14794996,-0.05950516,0.06088031,-0.0069999825,0.09082019,0.08654326,-0.109199755,-0.13593513,-0.02101779,-0.04961969,-0.012917871
17,-0.18081711,0.06834239,-0.1487706,-0.0481129,0.029455677,0.036500398,0.094815105,0.08533363,-0.009518497,-0.048343927,-0.028298952,0.055328652,-0.020235159,0.15893781,-0.061533734,-0.15047291,-0.09188675,0.10988611,-0.0809638,-0.06039124,-0.084489554,0.011907272,0.06523288,0.07295328,0.066669725,-0.05437418,-0.15067044,0.1493675,0.08750909,0.045810618,-0.046416033,-0.027270254,0.08795313,-0.11761829,-0.018078476,-0.011246279,0.054683737,0.15986,-0.041479953,-0.047839254,-0.08221728,0.08988301,-0.10437078,0.01985656,-0.0005617663,0.06636296,-0.09951128,0.0045234114,-0.103075296,0.03683312,-0.15669683,-0.046610445,0.14444628,0.018416978,-0.03827775,0.0399299,-0.11117576,-0.09689635,0.08980558,-0.0009818643,-0.10264995,-0.03879179,0.16935992,-0.11552434
18,0.03938522,0.08250892,0.034582235,-0.071772754,-0.055746727,0.010982126,0.13528548,0.045440827,-0.10841855,-0.14445381,0.0535622,-0.04677198,0.2205168,0.086861104,0.03457613,-0.07457613,0.08562203,-0.16792966,-0.042958487,-0.11992204,-0.16229406,0.1326972,0.23276162,-0.10114683,-0.10866506,-0.031146884,-0.057898927,-0.07122756,0.011716328,0.15370734,-0.15627468,-0.05061542,-0.16641825,0.2323896,0.17415106,0.08784569,-0.13021836,0.13891077,-0.04090718,-0.15851903,0.13945128,0.068751566,0.13110033,0.1043245,-0.034169972,-0.02692869,0.057600647,-0.11672398,0.23274001,-0.04900103,-0.11255777,-0.13147487,0.018562827,0.12046929,-0.037878018,-0.0722058,0.092140704,-0.072791755,0.075721025,-0.05682072,-0.07702125,-0.014305413,-0.09966534,-0.015156907
19,0.040308896,0.08228578,0.03489231,-0.071557894,-0.05541537,0.009943802,0.13458139,0.044669323,-0.107691884,-0.14422004,0.05374977,-0.04604602,0.2205212,0.086291745,0.034931537,-0.07391565,0.085228264,-0.16781762,-0.04239082,-0.11873554,-0.16159101,0.13297752,0.23268276,-0.100660704,-0.108600706,-0.030447844,-0.05691644,-0.07159497,0.01050409,0.15289973,-0.15598752,-0.05142099,-0.16722214,0.23227541,0.17378742,0.08737125,-0.13069329,0.13835004,-0.040868364,-0.15778184,0.13914639,0.06771585,0.13134253,0.10450644,-0.034336,-0.026654396,0.05777058,-0.11570224,0.23266947,-0.049436532,-0.11200452,-0.13122076,0.017591309,0.12012264,-0.037670825,-0.07187496,0.093060374,-0.07258654,0.075011134,-0.056746542,-0.07602171,-0.014477655,-0.10009437,-0.014734514
20,0.0403391,0.0822749,0.03490264,-0.071548864,-0.05540483,0.009911744,0.13455966,0.044646144,-0.107670665,-0.14421548,0.053756975,-0.046024516,0.22052532,0.08626939,0.034942273,-0.07389208,0.085219875,-0.16781503,-0.042376623,-0.11870076,-0.16156985,0.13298695,0.23267707,-0.1006489,-0.10860173,-0.030427244,-0.05688211,-0.07160775,0.010467957,0.15287216,-0.15597838,-0.051444683,-0.16724253,0.23227291,0.17378002,0.0873576,-0.13071245,0.13833396,-0.040862665,-0.15775992,0.13913924,0.067685455,0.131349,0.10451211,-0.034344845,-0.02664332,0.057777748,-0.115671456,0.23267025,-0.049450554,-0.11198285,-0.1312109,0.01756377,0.12011335,-0.03766313,-0.071862265,0.093092784,-0.072574794,0.074988514,-0.056751728,-0.07599137,-0.014483914,-0.10010851,-0.014716659
21,-0.0015544508,-0.01796326,-0.05765055,0.026392352,-0.0076686293,0.13161442,0.110949755,0.027857123,-0.1345196,-0.068499885,0.0046076514,0.010698044,0.119516894,-0.0156073235,-0.0005536657,-0.10252631,0.11654813,-0.03846539,-0.07239113,-0.16368608,-0.16903663,0.02683644,0.049610287,-0.034998566,-0.14923465,-0.025513548,-0.0014340281,0.059984878,0.08255389,-0.047592353,-0.035409987,0.07168853,0.12667462,0.13167825,0.08943519,0.058883913,-0.08193602,0.037178263,0.031485774,-0.11986083,0.1388165,0.094210416,-0.0687721,0.032937426,-0.0898687,0.0027633943,0.03229336,-0.14834969,0.06564194,-0.012925409,-0.03183409,-0.031037748,0.11524861,0.14787729,-0.05946522,0.06099365,-0.006775245,0.090901,0.08637519,-0.109213516,-0.13570374,-0.021074802,-0.04972393,-0.01282473
22,-0.061282456,0.004120499,0.03624788,0.012039125,0.18540792,0.0032001361,0.12627968,0.06724833,-0.17741807,-0.07417814,-0.07519485,-0.068325065,0.06743294,-0.044670343,0.04928221,-0.107222155,0.09841298,-0.17485593,-0.030605763,-0.19968197,-0.21743797,0.099931926,-0.00029048324,-0.055205688,-0.11301736,-0.09245146,0.037272178,-0.008832179,0.05318959,0.0031623468,-0.06434767,0.01877983,-0.16916025,0.2271839,0.24661212,0.17190588,-0.115894474,0.082459904,-0.20584968,-0.2385757,-0.035143457,0.100643605,0.015411817,-0.03686497,0.0015081987,0.018739196,0.022180352,-0.22045113,0.23981014,-0.005259469,-0.14122424,-0.17569104,-0.025026456,0.045971006,-0.044311475,0.011469327,0.012735728,0.17151567,0.09563334,-0.069055036,0.024440417,-0.0619009,-0.15383692,-0.019027803
23,-0.44833004,0.15287423,0.062205154,0.048834424,0.052523807,0.109497145,-0.0075249244,0.05811324,-0.27671525,0.29656953,-0.28270352,-0.047695108,-0.43620682,-0.061624758,-0.23101273,-0.5150808,0.2660802,0.41405833,-0.21838646,-0.11270173,0.021543525,-0.29114023,-0.26018807,0.100448675,0.22830209,-0.056375463,0.08513488,-0.10676943,0.13432264,-0.124710634,0.04966043,0.21118161,0.015257478,0.1749768,0.11319501,-0.08629912,0.061014123,-0.3123328,-0.53915834,-0.19986638,-0.31519383,0.2650211,-0.29580638,-0.39840814,0.41312864,-0.20206136,0.08230497,-0.24894814,-0.26694804,0.45607668,-0.1551361,-0.26750672,-0.15898684,0.03192798,0.10619454,0.44176602,-0.21159509,0.42549348,0.12780127,0.27472115,0.25673702,0.3195678,-0.091864556,-0.057062306
24,-0.16567726,0.018544182,0.003387913,-0.045006815,-0.07075964,0.11932087,-0.023876581,0.09692358,0.062680684,0.080152355,-0.028059151,-0.25580496,-0.17193276,0.11460107,-0.06311315,0.09896215,-0.08289956,-0.0044546896,0.017207429,-0.039301805,0.10751185,-0.10834761,-0.12825873,-0.075040735,0.14107727,-0.08746627,-0.21272624,0.037672,0.19955218,0.19177215,0.033854812,0.14213218,0.11337594,-0.1906131,-0.117487565,0.04323765,0.27440706,0.024637058,0.07321151,0.076851554,-0.06404473,0.07231112,0.026888732,-0.09035104,0.08169646,-0.08362847,-0.08186078,-0.029999852,-0.05051723,0.07537464,0.05347314,0.09223537,0.06951563,-0.15445898,0.016497059,-0.22450496,-0.19694673,-0.1776106,0.01220239,0.10367611,-0.11277122,0.0018425882,0.12242143,-0.049498267
25,-0.09827816,0.16895464,-0.023382306,-0.14834103,-0.033896342,-0.08597995,0.1263312,0.0946943,-0.0031737387,-0.14094813,0.035271272,-0.020425985,0.12483401,0.24483234,-0.008703826,-0.10852927,-0.08770118,-0.070008956,-0.0449009,-0.029235695,-0.092933506,0.1384375,0.27612096,-0.025199894,0.072248265,-0.05529824,-0.18770851,-0.021214947,0.0037910352,0.2628428,-0.1854578,-0.15097886,-0.24691424,0.048277393,0.10166472,0.036139622,-0.028122362,0.25491753,-0.11188166,-0.10691654,-0.038680717,0.060983494,0.13596648,0.105774686,0.047217976,0.019401522,-0.04440531,0.0118998885,0.12478805,-0.014968246,-0.22674279,-0.16093323,0.025864175,0.011450268,-0.017142598,-0.1116008,0.024628904,-0.25173086,0.07668382,0.03927119,-0.04049909,-0.027457163,0.0685949,-0.09837593
26,-0.087857224,-0.1325913,0.070036896,0.12044421,0.23192815,0.14727563,0.040092967,0.059634164,-0.1929436,0.07259684,-0.14520064,-0.21708345,-0.119481325,-0.20825636,0.036397766,0.012101211,0.15805633,-0.16966456,0.009502895,-0.2570875,-0.14090975,-0.052649073,-0.31608528,-0.09263305,-0.1306443,-0.12183346,0.092712656,0.028413832,0.17944345,-0.117605895,0.098204225,0.23781733,0.059922904,0.1455886,0.16588293,0.21747229,0.029729053,-0.10220885,-0.1289999,-0.1736697,-0.048630983,0.11881377,-0.08364702,-0.19249636,0.007071331,-0.03998875,0.021287259,-0.31517875,0.17511454,0.04894732,0.045418683,-0.035651565,-0.016231649,-0.038366422,-0.033375766,-0.01507958,-0.116808936,0.34394228,0.064214915,-0.06560084,0.0035552299,-0.05588627,-0.19166829,0.03342946
27,-0.0017341719,-0.017905876,-0.057697006,0.02633458,-0.0077466965,0.13180171,0.111087754,0.02801786,-0.13465528,-0.06854711,0.004573589,0.010537467,0.11951603,-0.015475574,-0.0006208066,-0.102642484,0.116616264,-0.038509417,-0.07249748,-0.16391224,-0.16916198,0.02678705,0.04963396,-0.035110015,-0.14922503,-0.025658054,-0.0016385131,0.060036868,0.0827885,-0.04739679,-0.035475563,0.071839035,0.12679908,0.1317036,0.08950796,0.058979504,-0.08183414,0.0373026,0.031469382,-0.11999949,0.13887082,0.094413176,-0.06879426,0.0329137,-0.089823596,0.0027006604,0.032263275,-0.14853753,0.065664805,-0.012839958,-0.03194081,-0.031095177,0.11542453,0.14792661,-0.059502732,0.06089766,-0.006953286,0.09082865,0.08650262,-0.109210975,-0.13589038,-0.02104333,-0.04964008,-0.012899907
28,0.046188854,-0.074557476,0.08118394,0.043538805,-0.09386456,0.21412505,0.018462872,0.024856921,-0.099874526,0.030157397,0.011284785,-0.24413313,0.025590256,-0.08518832,0.01060855,0.106146,0.16287042,-0.15758316,0.0081226975,-0.16473384,-0.03144467,-0.06561246,-0.10751458,-0.17251356,-0.13124712,-0.045267496,-0.020601355,-0.046349365,0.16881281,0.049207892,0.031077571,0.22411455,0.1532071,0.12081796,0.030341223,0.11493226,0.06613848,-0.09465284,0.13673723,-0.033188634,0.19506285,0.079528406,0.042803466,-0.051913623,-0.041798085,-0.12806292,0.071644805,-0.20339109,0.13947406,0.007448368,0.1601621,0.082742184,0.048648577,0.03453035,-0.019700252,-0.14470337,-0.05359185,0.06299862,0.022830434,-0.04666798,-0.14864533,0.014307231,-0.12949872,0.059921972
29,-0.16248919,0.017417654,0.004522778,-0.044005454,-0.06964667,0.11621304,-0.02651092,0.09425006,0.06514076,0.08114588,-0.027576491,-0.25378215,-0.17217007,0.11233651,-0.0616384,0.101676546,-0.084165566,-0.0041763973,0.01910127,-0.035245236,0.1100436,-0.10779486,-0.12914306,-0.07353781,0.14121632,-0.085220054,-0.20924968,0.03655672,0.19571272,0.18884236,0.035158187,0.13987985,0.11118307,-0.19148286,-0.118876606,0.041794382,0.27335402,0.02244648,0.07363639,0.07966105,-0.064950414,0.06892046,0.027753532,-0.089963466,0.08110835,-0.082690224,-0.081424475,-0.026660617,-0.05088975,0.07387499,0.05589744,0.093366176,0.066291414,-0.15583791,0.01713567,-0.22353719,-0.19402803,-0.17671359,0.009629425,0.10381615,-0.10968077,0.0013176203,0.12100157,-0.048006624
30,0.04597995,-0.07446713,0.0811105,0.04347677,-0.09393312,0.21431507,0.018652944,0.025039537,-0.100049734,0.030080045,0.011254249,-0.24424483,0.025632013,-0.08504402,0.0105255805,0.10594591,0.16295151,-0.15760106,0.007982872,-0.16499734,-0.031632755,-0.0656475,-0.107423894,-0.17261356,-0.13125964,-0.04541479,-0.020820178,-0.046287395,0.16904658,0.04940899,0.030972615,0.22425649,0.15332413,0.12087156,0.030446976,0.11502475,0.06618985,-0.094493404,0.13668504,-0.03338635,0.19511342,0.07976413,0.042753246,-0.051934402,-0.041763604,-0.1281162,0.07162056,-0.20360658,0.13949478,0.007543102,0.15997727,0.08264026,0.048842356,0.03464687,-0.019747317,-0.14475381,-0.053771954,0.06295394,0.022993939,-0.046662733,-0.14884292,0.014352784,-0.12939045,0.059819877
31,-0.0023504645,-0.017704435,-0.057872824,0.026117716,-0.008023173,0.13247918,0.111569986,0.02854803,-0.13514945,-0.06877145,0.00445568,0.010021589,0.119596325,-0.015021484,-0.0008509215,-0.10310139,0.116884194,-0.038633086,-0.072892696,-0.16472282,-0.16965026,0.026619129,0.04978692,-0.035489213,-0.1492533,-0.02614979,-0.0023647454,0.060226798,0.08356643,-0.04672138,-0.035743605,0.072331406,0.12722355,0.1318236,0.08979599,0.059322864,-0.081527546,0.03775435,0.031410553,-0.12053635,0.13910767,0.09514107,-0.06883981,0.03283495,-0.0896473,0.002505606,0.03216812,-0.14924921,0.06578884,-0.012564652,-0.032384828,-0.03136332,0.116068006,0.14815855,-0.059630837,0.060608864,-0.007533839,0.09061338,0.08700079,-0.1092524,-0.136566,-0.020892784,-0.04934547,-0.013209354
